No,Country,Latitude,Longitude,Crop,Year,Kg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
15222,Indonesia,-0.7893,113.9213,Soybeans,2009,1348.3,2702,1597,25.54
15185,Indonesia,-0.7893,113.9213,"Rice, paddy",2008,4894.8,2702,1597,27.34
14684,Indonesia,-0.7893,113.9213,Soybeans,1993,1162.1,2702,1597,26.9
14878,Indonesia,-0.7893,113.9213,Cassava,1999,12176.3,2702,1597,26.62
14593,Indonesia,-0.7893,113.9213,Maize,1991,2150.5,2702,3259,27.04
15243,Indonesia,-0.7893,113.9213,Maize,2010,4435.9,2702,1597,27.46
15242,Indonesia,-0.7893,113.9213,Maize,2010,4435.9,2702,1597,27.69
14690,Indonesia,-0.7893,113.9213,Sweet potatoes,1993,9318.3,2702,1597,26.9
15237,Indonesia,-0.7893,113.9213,Cassava,2010,20217.4,2702,1597,27.46
14752,Indonesia,-0.7893,113.9213,"Rice, paddy",1995,4348.7,2702,1597,26.74
14680,Indonesia,-0.7893,113.9213,"Rice, paddy",1993,4375,2702,1597,26.88
14681,Indonesia,-0.7893,113.9213,"Rice, paddy",1993,4375,2702,1597,27.51
14682,Indonesia,-0.7893,113.9213,Soybeans,1993,1162.1,2702,1597,25.46
14683,Indonesia,-0.7893,113.9213,Soybeans,1993,1162.1,2702,1597,27.04
15252,Indonesia,-0.7893,113.9213,"Rice, paddy",2010,5015.3,2702,1597,25.57
14874,Indonesia,-0.7893,113.9213,Cassava,1999,12176.3,2702,1597,25.26
14685,Indonesia,-0.7893,113.9213,Soybeans,1993,1162.1,2702,1597,27.21
14591,Indonesia,-0.7893,113.9213,Cassava,1991,12094.6,2702,3259,27.21
14592,Indonesia,-0.7893,113.9213,Maize,1991,2150.5,2702,3259,25.27
15241,Indonesia,-0.7893,113.9213,Maize,2010,4435.9,2702,1597,27.25
14595,Indonesia,-0.7893,113.9213,Maize,1991,2150.5,2702,3259,27.05
14751,Indonesia,-0.7893,113.9213,"Rice, paddy",1995,4348.7,2702,1597,27.28
14691,Indonesia,-0.7893,113.9213,Sweet potatoes,1993,9318.3,2702,1597,27.21
15197,Indonesia,-0.7893,113.9213,Sweet potatoes,2008,10774.3,2702,1597,27.34
14600,Indonesia,-0.7893,113.9213,Potatoes,1991,13272.1,2702,3259,26.92
14601,Indonesia,-0.7893,113.9213,Potatoes,1991,13272.1,2702,3259,27.05
14602,Indonesia,-0.7893,113.9213,Potatoes,1991,13272.1,2702,3259,26.61
14876,Indonesia,-0.7893,113.9213,Cassava,1999,12176.3,2702,1597,26.82
15239,Indonesia,-0.7893,113.9213,Cassava,2010,20217.4,2702,1597,27.55
14590,Indonesia,-0.7893,113.9213,Cassava,1991,12094.6,2702,3259,26.61
15232,Indonesia,-0.7893,113.9213,Sweet potatoes,2009,11192,2702,1597,26.98
15233,Indonesia,-0.7893,113.9213,Sweet potatoes,2009,11192,2702,1597,27.69
14692,Indonesia,-0.7893,113.9213,Sweet potatoes,1993,9318.3,2702,1597,26.88
15240,Indonesia,-0.7893,113.9213,Maize,2010,4435.9,2702,1597,25.57
15236,Indonesia,-0.7893,113.9213,Cassava,2010,20217.4,2702,1597,27.69
15245,Indonesia,-0.7893,113.9213,Maize,2010,4435.9,2702,1597,27.55
14589,Indonesia,-0.7893,113.9213,Cassava,1991,12094.6,2702,3259,27.05
15265,Indonesia,-0.7893,113.9213,Sweet potatoes,2010,11327.2,2702,1597,27.25
15249,Indonesia,-0.7893,113.9213,Potatoes,2010,15944.5,2702,1597,27.46
15268,Indonesia,-0.7893,113.9213,Sweet potatoes,2010,11327.2,2702,1597,26.94
14588,Indonesia,-0.7893,113.9213,Cassava,1991,12094.6,2702,3259,26.92
14597,Indonesia,-0.7893,113.9213,Maize,1991,2150.5,2702,3259,27.21
14753,Indonesia,-0.7893,113.9213,"Rice, paddy",1995,4348.7,2702,1597,27.32
14596,Indonesia,-0.7893,113.9213,Maize,1991,2150.5,2702,3259,26.61
15247,Indonesia,-0.7893,113.9213,Potatoes,2010,15944.5,2702,1597,27.25
15251,Indonesia,-0.7893,113.9213,Potatoes,2010,15944.5,2702,1597,27.55
15248,Indonesia,-0.7893,113.9213,Potatoes,2010,15944.5,2702,1597,27.69
14693,Indonesia,-0.7893,113.9213,Sweet potatoes,1993,9318.3,2702,1597,27.51
15246,Indonesia,-0.7893,113.9213,Potatoes,2010,15944.5,2702,1597,25.57
15250,Indonesia,-0.7893,113.9213,Potatoes,2010,15944.5,2702,1597,26.94
14599,Indonesia,-0.7893,113.9213,Potatoes,1991,13272.1,2702,3259,27.04
14598,Indonesia,-0.7893,113.9213,Potatoes,1991,13272.1,2702,3259,25.27
15627,Iraq,33.2232,43.6793,Soybeans,2011,850.4,216,1795.94,19.78
15626,Iraq,33.2232,43.6793,Soybeans,2011,850.4,216,1795.94,23.44
15486,Iraq,33.2232,43.6793,Maize,1999,1916.7,216,508,24.42
15487,Iraq,33.2232,43.6793,Maize,1999,1916.7,216,508,20.85
15628,Iraq,33.2232,43.6793,Wheat,2011,1955.2,216,1795.94,23.44
15629,Iraq,33.2232,43.6793,Wheat,2011,1955.2,216,1795.94,19.78
15489,Iraq,33.2232,43.6793,Potatoes,1999,16497.2,216,508,20.85
15625,Iraq,33.2232,43.6793,Sorghum,2011,3187.3,216,1795.94,19.78
15462,Iraq,33.2232,43.6793,Maize,1997,1983.6,216,848,22.74
15481,Iraq,33.2232,43.6793,Sorghum,1998,1000,216,755,20.65
15624,Iraq,33.2232,43.6793,Sorghum,2011,3187.3,216,1795.94,23.44
15482,Iraq,33.2232,43.6793,Soybeans,1998,1118.1,216,755,24.33
15480,Iraq,33.2232,43.6793,Sorghum,1998,1000,216,755,24.33
15491,Iraq,33.2232,43.6793,"Rice, paddy",1999,1384.6,216,508,20.85
15488,Iraq,33.2232,43.6793,Potatoes,1999,16497.2,216,508,24.42
15477,Iraq,33.2232,43.6793,Potatoes,1998,15526.3,216,755,20.65
15483,Iraq,33.2232,43.6793,Soybeans,1998,1118.1,216,755,20.65
15479,Iraq,33.2232,43.6793,"Rice, paddy",1998,2343.8,216,755,20.65
15492,Iraq,33.2232,43.6793,Sorghum,1999,1000,216,508,24.42
15523,Iraq,33.2232,43.6793,Maize,2002,2443.3,216,878.68,20.1
15478,Iraq,33.2232,43.6793,"Rice, paddy",1998,2343.8,216,755,24.33
15524,Iraq,33.2232,43.6793,Potatoes,2002,17004.7,216,878.68,23.76
15522,Iraq,33.2232,43.6793,Maize,2002,2443.3,216,878.68,23.76
15559,Iraq,33.2232,43.6793,Maize,2006,2425.5,216,824.14,20.12
15394,Iraq,33.2232,43.6793,"Rice, paddy",1991,2200.8,216,692,23.21
15494,Iraq,33.2232,43.6793,Soybeans,1999,436.5,216,508,24.42
15558,Iraq,33.2232,43.6793,Maize,2006,2425.5,216,824.14,23.82
15623,Iraq,33.2232,43.6793,"Rice, paddy",2011,3576.2,216,1795.94,19.78
15622,Iraq,33.2232,43.6793,"Rice, paddy",2011,3576.2,216,1795.94,23.44
15426,Iraq,33.2232,43.6793,Maize,1994,2133.3,216,692,23.47
15391,Iraq,33.2232,43.6793,Maize,1991,2185.7,216,692,19.68
15392,Iraq,33.2232,43.6793,Potatoes,1991,13802.9,216,692,23.21
15393,Iraq,33.2232,43.6793,Potatoes,1991,13802.9,216,692,19.68
15430,Iraq,33.2232,43.6793,"Rice, paddy",1994,2349.7,216,692,23.47
15500,Iraq,33.2232,43.6793,Potatoes,2000,14064.5,216,548,23.9
15525,Iraq,33.2232,43.6793,Potatoes,2002,17004.7,216,878.68,20.1
15490,Iraq,33.2232,43.6793,"Rice, paddy",1999,1384.6,216,508,24.42
15463,Iraq,33.2232,43.6793,Maize,1997,1983.6,216,848,19.23
15464,Iraq,33.2232,43.6793,Potatoes,1997,15447.4,216,848,22.74
15574,Iraq,33.2232,43.6793,"Rice, paddy",2007,3163,216,1062.61,23.92
15575,Iraq,33.2232,43.6793,"Rice, paddy",2007,3163,216,1062.61,20.12
15466,Iraq,33.2232,43.6793,"Rice, paddy",1997,2016.5,216,848,22.74
15531,Iraq,33.2232,43.6793,Soybeans,2002,1000,216,878.68,20.1
15427,Iraq,33.2232,43.6793,Maize,1994,2133.3,216,692,20.02
15428,Iraq,33.2232,43.6793,Potatoes,1994,16636,216,692,23.47
15471,Iraq,33.2232,43.6793,Soybeans,1997,1400,216,848,19.23
15499,Iraq,33.2232,43.6793,Maize,2000,756,216,548,20.28
15472,Iraq,33.2232,43.6793,Wheat,1997,756.6,216,848,22.74
15501,Iraq,33.2232,43.6793,Potatoes,2000,14064.5,216,548,20.28
15502,Iraq,33.2232,43.6793,"Rice, paddy",2000,600,216,548,23.9
15572,Iraq,33.2232,43.6793,Potatoes,2007,17958,216,1062.61,23.92
15493,Iraq,33.2232,43.6793,Sorghum,1999,1000,216,508,20.85
15561,Iraq,33.2232,43.6793,Potatoes,2006,17644.4,216,824.14,20.12
15465,Iraq,33.2232,43.6793,Potatoes,1997,15447.4,216,848,19.23
15621,Iraq,33.2232,43.6793,Potatoes,2011,13782,216,1795.94,19.78
15476,Iraq,33.2232,43.6793,Potatoes,1998,15526.3,216,755,24.33
15576,Iraq,33.2232,43.6793,Sorghum,2007,972.2,216,1062.61,23.92
15495,Iraq,33.2232,43.6793,Soybeans,1999,436.5,216,508,20.85
15429,Iraq,33.2232,43.6793,Potatoes,1994,16636,216,692,20.02
15568,Iraq,33.2232,43.6793,Wheat,2006,1378.3,216,824.14,23.82
15641,Iraq,33.2232,43.6793,Wheat,2012,2418.1,216,1979.27,20.7
15588,Iraq,33.2232,43.6793,Sorghum,2008,979.1,216,1245.94,24.09
15589,Iraq,33.2232,43.6793,Sorghum,2008,979.1,216,1245.94,20.46
15503,Iraq,33.2232,43.6793,"Rice, paddy",2000,600,216,548,20.28
15560,Iraq,33.2232,43.6793,Potatoes,2006,17644.4,216,824.14,23.82
15619,Iraq,33.2232,43.6793,Maize,2011,2607.7,216,1795.94,19.78
15620,Iraq,33.2232,43.6793,Potatoes,2011,13782,216,1795.94,23.44
15529,Iraq,33.2232,43.6793,Sorghum,2002,333.3,216,878.68,20.1
15530,Iraq,33.2232,43.6793,Soybeans,2002,1000,216,878.68,23.76
15518,Iraq,33.2232,43.6793,Soybeans,2001,1200,216,837.47,24.45
15519,Iraq,33.2232,43.6793,Soybeans,2001,1200,216,837.47,20.8
15498,Iraq,33.2232,43.6793,Maize,2000,756,216,548,23.9
15521,Iraq,33.2232,43.6793,Wheat,2001,740.5,216,837.47,20.8
15447,Iraq,33.2232,43.6793,Soybeans,1995,1400,216,816,19.86
15448,Iraq,33.2232,43.6793,Wheat,1995,805.2,216,816,23.32
15449,Iraq,33.2232,43.6793,Wheat,1995,805.2,216,816,19.86
15570,Iraq,33.2232,43.6793,Maize,2007,2477.4,216,1062.61,23.92
15571,Iraq,33.2232,43.6793,Maize,2007,2477.4,216,1062.61,20.12
15573,Iraq,33.2232,43.6793,Potatoes,2007,17958,216,1062.61,20.12
15528,Iraq,33.2232,43.6793,Sorghum,2002,333.3,216,878.68,23.76
15562,Iraq,33.2232,43.6793,"Rice, paddy",2006,2886.7,216,824.14,23.82
15563,Iraq,33.2232,43.6793,"Rice, paddy",2006,2886.7,216,824.14,20.12
15442,Iraq,33.2232,43.6793,"Rice, paddy",1995,1800,216,816,23.32
15532,Iraq,33.2232,43.6793,Wheat,2002,1570.3,216,878.68,23.76
15520,Iraq,33.2232,43.6793,Wheat,2001,740.5,216,837.47,24.45
15446,Iraq,33.2232,43.6793,Soybeans,1995,1400,216,816,23.32
15510,Iraq,33.2232,43.6793,Maize,2001,2361.3,216,837.47,24.45
15569,Iraq,33.2232,43.6793,Wheat,2006,1378.3,216,824.14,20.12
15473,Iraq,33.2232,43.6793,Wheat,1997,756.6,216,848,19.23
15454,Iraq,33.2232,43.6793,"Rice, paddy",1996,2250,216,616,23.96
15455,Iraq,33.2232,43.6793,"Rice, paddy",1996,2250,216,616,20.13
15456,Iraq,33.2232,43.6793,Sorghum,1996,1000,216,616,23.96
15457,Iraq,33.2232,43.6793,Sorghum,1996,1000,216,616,20.13
15474,Iraq,33.2232,43.6793,Maize,1998,2180.3,216,755,24.33
15475,Iraq,33.2232,43.6793,Maize,1998,2180.3,216,755,20.65
15584,Iraq,33.2232,43.6793,Potatoes,2008,10568.9,216,1245.94,24.09
15548,Iraq,33.2232,43.6793,Potatoes,2005,15843.1,216,873.01,23.58
15390,Iraq,33.2232,43.6793,Maize,1991,2185.7,216,692,23.21
15470,Iraq,33.2232,43.6793,Soybeans,1997,1400,216,848,22.74
15551,Iraq,33.2232,43.6793,"Rice, paddy",2005,2887.9,216,873.01,19.96
15552,Iraq,33.2232,43.6793,Sorghum,2005,975,216,873.01,23.58
15553,Iraq,33.2232,43.6793,Sorghum,2005,975,216,873.01,19.96
15431,Iraq,33.2232,43.6793,"Rice, paddy",1994,2349.7,216,692,20.02
15590,Iraq,33.2232,43.6793,Soybeans,2008,901.6,216,1245.94,24.09
15484,Iraq,33.2232,43.6793,Wheat,1998,807.1,216,755,24.33
15618,Iraq,33.2232,43.6793,Maize,2011,2607.7,216,1795.94,23.44
15592,Iraq,33.2232,43.6793,Wheat,2008,1367.8,216,1245.94,24.09
15593,Iraq,33.2232,43.6793,Wheat,2008,1367.8,216,1245.94,20.46
15440,Iraq,33.2232,43.6793,Potatoes,1995,16038.5,216,816,23.32
15441,Iraq,33.2232,43.6793,Potatoes,1995,16038.5,216,816,19.86
15549,Iraq,33.2232,43.6793,Potatoes,2005,15843.1,216,873.01,19.96
15550,Iraq,33.2232,43.6793,"Rice, paddy",2005,2887.9,216,873.01,23.58
15577,Iraq,33.2232,43.6793,Sorghum,2007,972.2,216,1062.61,20.12
15578,Iraq,33.2232,43.6793,Soybeans,2007,918.7,216,1062.61,23.92
15579,Iraq,33.2232,43.6793,Soybeans,2007,918.7,216,1062.61,20.12
15580,Iraq,33.2232,43.6793,Wheat,2007,1403.1,216,1062.61,23.92
15581,Iraq,33.2232,43.6793,Wheat,2007,1403.1,216,1062.61,20.12
15614,Iraq,33.2232,43.6793,Soybeans,2010,867.5,216,1612.61,25.49
15485,Iraq,33.2232,43.6793,Wheat,1998,807.1,216,755,20.65
15396,Iraq,33.2232,43.6793,Sorghum,1991,434.8,216,692,23.21
15458,Iraq,33.2232,43.6793,Soybeans,1996,1375,216,616,23.96
15459,Iraq,33.2232,43.6793,Soybeans,1996,1375,216,616,20.13
15467,Iraq,33.2232,43.6793,"Rice, paddy",1997,2016.5,216,848,19.23
15443,Iraq,33.2232,43.6793,"Rice, paddy",1995,1800,216,816,19.86
15444,Iraq,33.2232,43.6793,Sorghum,1995,888.9,216,816,23.32
15567,Iraq,33.2232,43.6793,Soybeans,2006,909.5,216,824.14,20.12
15379,Iraq,33.2232,43.6793,Maize,1990,2481.4,216,692,19.76
15380,Iraq,33.2232,43.6793,Potatoes,1990,16668.1,216,692,23.41
15630,Iraq,33.2232,43.6793,Maize,2012,3344.4,216,1979.27,24.34
15511,Iraq,33.2232,43.6793,Maize,2001,2361.3,216,837.47,20.8
15512,Iraq,33.2232,43.6793,Potatoes,2001,16394.7,216,837.47,24.45
15395,Iraq,33.2232,43.6793,"Rice, paddy",1991,2200.8,216,692,19.68
15515,Iraq,33.2232,43.6793,"Rice, paddy",2001,1280,216,837.47,20.8
15516,Iraq,33.2232,43.6793,Sorghum,2001,333.3,216,837.47,24.45
15517,Iraq,33.2232,43.6793,Sorghum,2001,333.3,216,837.47,20.8
15547,Iraq,33.2232,43.6793,Maize,2005,2307.9,216,873.01,19.96
15636,Iraq,33.2232,43.6793,Sorghum,2012,731.4,216,1979.27,24.34
15637,Iraq,33.2232,43.6793,Sorghum,2012,731.4,216,1979.27,20.7
15638,Iraq,33.2232,43.6793,Soybeans,2012,833.4,216,1979.27,24.34
15639,Iraq,33.2232,43.6793,Soybeans,2012,833.4,216,1979.27,20.7
15640,Iraq,33.2232,43.6793,Wheat,2012,2418.1,216,1979.27,24.34
15587,Iraq,33.2232,43.6793,"Rice, paddy",2008,2928.1,216,1245.94,20.46
15649,Iraq,33.2232,43.6793,Sorghum,2013,1921.5,216,2162.6,21.77
15650,Iraq,33.2232,43.6793,Soybeans,2013,816.3,216,2162.6,25.14
15526,Iraq,33.2232,43.6793,"Rice, paddy",2002,2500,216,878.68,23.76
15527,Iraq,33.2232,43.6793,"Rice, paddy",2002,2500,216,878.68,20.1
15438,Iraq,33.2232,43.6793,Maize,1995,1428.6,216,816,23.32
15439,Iraq,33.2232,43.6793,Maize,1995,1428.6,216,816,19.86
15433,Iraq,33.2232,43.6793,Sorghum,1994,857.1,216,692,20.02
15434,Iraq,33.2232,43.6793,Soybeans,1994,1384.6,216,692,23.47
15436,Iraq,33.2232,43.6793,Wheat,1994,743.1,216,692,23.47
15437,Iraq,33.2232,43.6793,Wheat,1994,743.1,216,692,20.02
15445,Iraq,33.2232,43.6793,Sorghum,1995,888.9,216,816,19.86
15450,Iraq,33.2232,43.6793,Maize,1996,2083.3,216,616,23.96
15451,Iraq,33.2232,43.6793,Maize,1996,2083.3,216,616,20.13
15452,Iraq,33.2232,43.6793,Potatoes,1996,17757.6,216,616,23.96
15453,Iraq,33.2232,43.6793,Potatoes,1996,17757.6,216,616,20.13
15538,Iraq,33.2232,43.6793,"Rice, paddy",2004,2840.9,216,828.62,23.72
15539,Iraq,33.2232,43.6793,"Rice, paddy",2004,2840.9,216,828.62,20
15540,Iraq,33.2232,43.6793,Sorghum,2004,1055.6,216,828.62,23.72
15504,Iraq,33.2232,43.6793,Sorghum,2000,333.3,216,548,23.9
15505,Iraq,33.2232,43.6793,Sorghum,2000,333.3,216,548,20.28
15564,Iraq,33.2232,43.6793,Sorghum,2006,1000,216,824.14,23.82
15468,Iraq,33.2232,43.6793,Sorghum,1997,1000,216,848,22.74
15469,Iraq,33.2232,43.6793,Sorghum,1997,1000,216,848,19.23
15509,Iraq,33.2232,43.6793,Wheat,2000,320,216,548,20.28
15378,Iraq,33.2232,43.6793,Maize,1990,2481.4,216,692,23.41
15403,Iraq,33.2232,43.6793,Maize,1992,2004.6,216,692,17.76
15597,Iraq,33.2232,43.6793,Potatoes,2009,11330.7,216,1429.27,20.26
15381,Iraq,33.2232,43.6793,Potatoes,1990,16668.1,216,692,19.76
15382,Iraq,33.2232,43.6793,"Rice, paddy",1990,2888.9,216,692,23.41
15513,Iraq,33.2232,43.6793,Potatoes,2001,16394.7,216,837.47,20.8
15514,Iraq,33.2232,43.6793,"Rice, paddy",2001,1280,216,837.47,24.45
15388,Iraq,33.2232,43.6793,Wheat,1990,1012.9,216,692,23.41
15389,Iraq,33.2232,43.6793,Wheat,1990,1012.9,216,692,19.76
15635,Iraq,33.2232,43.6793,"Rice, paddy",2012,4546.8,216,1979.27,20.7
15643,Iraq,33.2232,43.6793,Maize,2013,4221.4,216,2162.6,21.77
15644,Iraq,33.2232,43.6793,Potatoes,2013,17059.9,216,2162.6,25.14
15645,Iraq,33.2232,43.6793,Potatoes,2013,17059.9,216,2162.6,21.77
15646,Iraq,33.2232,43.6793,"Rice, paddy",2013,4716.2,216,2162.6,25.14
15647,Iraq,33.2232,43.6793,"Rice, paddy",2013,4716.2,216,2162.6,21.77
15648,Iraq,33.2232,43.6793,Sorghum,2013,1921.5,216,2162.6,25.14
15419,Iraq,33.2232,43.6793,"Rice, paddy",1993,1872.7,216,692,18.75
15420,Iraq,33.2232,43.6793,Sorghum,1993,833.3,216,692,22.86
15651,Iraq,33.2232,43.6793,Soybeans,2013,816.3,216,2162.6,21.77
15591,Iraq,33.2232,43.6793,Soybeans,2008,901.6,216,1245.94,20.46
15652,Iraq,33.2232,43.6793,Wheat,2013,2306.8,216,2162.6,25.14
15432,Iraq,33.2232,43.6793,Sorghum,1994,857.1,216,692,23.47
15554,Iraq,33.2232,43.6793,Soybeans,2005,921.4,216,873.01,23.58
15653,Iraq,33.2232,43.6793,Wheat,2013,2306.8,216,2162.6,21.77
15435,Iraq,33.2232,43.6793,Soybeans,1994,1384.6,216,692,20.02
15606,Iraq,33.2232,43.6793,Maize,2010,2358.6,216,1612.61,25.49
15533,Iraq,33.2232,43.6793,Wheat,2002,1570.3,216,878.68,20.1
15534,Iraq,33.2232,43.6793,Maize,2004,2248.6,216,828.62,23.72
15535,Iraq,33.2232,43.6793,Maize,2004,2248.6,216,828.62,20
15496,Iraq,33.2232,43.6793,Wheat,1999,615.4,216,508,24.42
15497,Iraq,33.2232,43.6793,Wheat,1999,615.4,216,508,20.85
15613,Iraq,33.2232,43.6793,Sorghum,2010,2996,216,1612.61,21.97
15631,Iraq,33.2232,43.6793,Maize,2012,3344.4,216,1979.27,20.7
15615,Iraq,33.2232,43.6793,Soybeans,2010,867.5,216,1612.61,21.97
15397,Iraq,33.2232,43.6793,Sorghum,1991,434.8,216,692,19.68
15398,Iraq,33.2232,43.6793,Soybeans,1991,1500,216,692,23.21
15460,Iraq,33.2232,43.6793,Wheat,1996,866.7,216,616,23.96
15565,Iraq,33.2232,43.6793,Sorghum,2006,1000,216,824.14,20.12
15566,Iraq,33.2232,43.6793,Soybeans,2006,909.5,216,824.14,23.82
15508,Iraq,33.2232,43.6793,Wheat,2000,320,216,548,23.9
15402,Iraq,33.2232,43.6793,Maize,1992,2004.6,216,692,21.52
15545,Iraq,33.2232,43.6793,Wheat,2004,1189.8,216,828.62,20
15595,Iraq,33.2232,43.6793,Maize,2009,2087.8,216,1429.27,20.26
15598,Iraq,33.2232,43.6793,"Rice, paddy",2009,3151.1,216,1429.27,23.87
15404,Iraq,33.2232,43.6793,Potatoes,1992,17916.7,216,692,21.52
15421,Iraq,33.2232,43.6793,Sorghum,1993,833.3,216,692,18.75
15632,Iraq,33.2232,43.6793,Potatoes,2012,13471.3,216,1979.27,24.34
15633,Iraq,33.2232,43.6793,Potatoes,2012,13471.3,216,1979.27,20.7
15634,Iraq,33.2232,43.6793,"Rice, paddy",2012,4546.8,216,1979.27,24.34
15546,Iraq,33.2232,43.6793,Maize,2005,2307.9,216,873.01,23.58
15387,Iraq,33.2232,43.6793,Soybeans,1990,1461.5,216,692,19.76
15582,Iraq,33.2232,43.6793,Maize,2008,2349.2,216,1245.94,24.09
15583,Iraq,33.2232,43.6793,Maize,2008,2349.2,216,1245.94,20.46
15416,Iraq,33.2232,43.6793,Potatoes,1993,17473.9,216,692,22.86
15585,Iraq,33.2232,43.6793,Potatoes,2008,10568.9,216,1245.94,20.46
15586,Iraq,33.2232,43.6793,"Rice, paddy",2008,2928.1,216,1245.94,24.09
15536,Iraq,33.2232,43.6793,Potatoes,2004,16258.1,216,828.62,23.72
15537,Iraq,33.2232,43.6793,Potatoes,2004,16258.1,216,828.62,20
15612,Iraq,33.2232,43.6793,Sorghum,2010,2996,216,1612.61,25.49
15422,Iraq,33.2232,43.6793,Soybeans,1993,1481.5,216,692,22.86
15383,Iraq,33.2232,43.6793,"Rice, paddy",1990,2888.9,216,692,19.76
15616,Iraq,33.2232,43.6793,Wheat,2010,1987.2,216,1612.61,25.49
15617,Iraq,33.2232,43.6793,Wheat,2010,1987.2,216,1612.61,21.97
15399,Iraq,33.2232,43.6793,Soybeans,1991,1500,216,692,19.68
15556,Iraq,33.2232,43.6793,Wheat,2005,873.8,216,873.01,23.58
15557,Iraq,33.2232,43.6793,Wheat,2005,873.8,216,873.01,19.96
15608,Iraq,33.2232,43.6793,Potatoes,2010,15717.7,216,1612.61,25.49
15609,Iraq,33.2232,43.6793,Potatoes,2010,15717.7,216,1612.61,21.97
15610,Iraq,33.2232,43.6793,"Rice, paddy",2010,3248.2,216,1612.61,25.49
15418,Iraq,33.2232,43.6793,"Rice, paddy",1993,1872.7,216,692,22.86
15596,Iraq,33.2232,43.6793,Potatoes,2009,11330.7,216,1429.27,23.87
15385,Iraq,33.2232,43.6793,Sorghum,1990,727.3,216,692,19.76
15405,Iraq,33.2232,43.6793,Potatoes,1992,17916.7,216,692,17.76
15461,Iraq,33.2232,43.6793,Wheat,1996,866.7,216,616,20.13
15384,Iraq,33.2232,43.6793,Sorghum,1990,727.3,216,692,23.41
15543,Iraq,33.2232,43.6793,Soybeans,2004,1000,216,828.62,20
15386,Iraq,33.2232,43.6793,Soybeans,1990,1461.5,216,692,23.41
15594,Iraq,33.2232,43.6793,Maize,2009,2087.8,216,1429.27,23.87
15401,Iraq,33.2232,43.6793,Wheat,1991,805.6,216,692,19.68
15611,Iraq,33.2232,43.6793,"Rice, paddy",2010,3248.2,216,1612.61,21.97
15544,Iraq,33.2232,43.6793,Wheat,2004,1189.8,216,828.62,23.72
15541,Iraq,33.2232,43.6793,Sorghum,2004,1055.6,216,828.62,20
15642,Iraq,33.2232,43.6793,Maize,2013,4221.4,216,2162.6,25.14
15406,Iraq,33.2232,43.6793,"Rice, paddy",1992,1894.7,216,692,21.52
15407,Iraq,33.2232,43.6793,"Rice, paddy",1992,1894.7,216,692,17.76
15415,Iraq,33.2232,43.6793,Maize,1993,1931,216,692,18.75
15417,Iraq,33.2232,43.6793,Potatoes,1993,17473.9,216,692,18.75
15412,Iraq,33.2232,43.6793,Wheat,1992,599.9,216,692,21.52
15413,Iraq,33.2232,43.6793,Wheat,1992,599.9,216,692,17.76
15599,Iraq,33.2232,43.6793,"Rice, paddy",2009,3151.1,216,1429.27,20.26
15408,Iraq,33.2232,43.6793,Sorghum,1992,612.5,216,692,21.52
15409,Iraq,33.2232,43.6793,Sorghum,1992,612.5,216,692,17.76
15555,Iraq,33.2232,43.6793,Soybeans,2005,921.4,216,873.01,19.96
15424,Iraq,33.2232,43.6793,Wheat,1993,589.7,216,692,22.86
15607,Iraq,33.2232,43.6793,Maize,2010,2358.6,216,1612.61,21.97
15542,Iraq,33.2232,43.6793,Soybeans,2004,1000,216,828.62,23.72
15601,Iraq,33.2232,43.6793,Sorghum,2009,1427.9,216,1429.27,20.26
15400,Iraq,33.2232,43.6793,Wheat,1991,805.6,216,692,23.21
15507,Iraq,33.2232,43.6793,Soybeans,2000,1000,216,548,20.28
15600,Iraq,33.2232,43.6793,Sorghum,2009,1427.9,216,1429.27,23.87
15425,Iraq,33.2232,43.6793,Wheat,1993,589.7,216,692,18.75
15605,Iraq,33.2232,43.6793,Wheat,2009,1875.6,216,1429.27,20.26
15410,Iraq,33.2232,43.6793,Soybeans,1992,1480,216,692,21.52
15414,Iraq,33.2232,43.6793,Maize,1993,1931,216,692,22.86
15423,Iraq,33.2232,43.6793,Soybeans,1993,1481.5,216,692,18.75
15604,Iraq,33.2232,43.6793,Wheat,2009,1875.6,216,1429.27,23.87
15411,Iraq,33.2232,43.6793,Soybeans,1992,1480,216,692,17.76
15506,Iraq,33.2232,43.6793,Soybeans,2000,1000,216,548,23.9
15603,Iraq,33.2232,43.6793,Soybeans,2009,884.6,216,1429.27,20.26
15602,Iraq,33.2232,43.6793,Soybeans,2009,884.6,216,1429.27,23.87
15677,Ireland,53.1424,-7.6921,Wheat,2001,9060.1,1118,2333.67,9.27
15694,Ireland,53.1424,-7.6921,Potatoes,2011,34240.4,1118,3664.3,9.76
15686,Ireland,53.1424,-7.6921,Potatoes,2007,34102.6,1118,3083.02,10.11
15695,Ireland,53.1424,-7.6921,Wheat,2011,9864.1,1118,3664.3,9.76
15655,Ireland,53.1424,-7.6921,Wheat,1990,8530.7,1118,2014,9.59
15687,Ireland,53.1424,-7.6921,Wheat,2007,8462.6,1118,3083.02,10.11
15697,Ireland,53.1424,-7.6921,Wheat,2012,7223.5,1118,2925.1,9.28
15673,Ireland,53.1424,-7.6921,Wheat,1999,8766.5,1118,1930,9.75
15696,Ireland,53.1424,-7.6921,Potatoes,2012,25777.8,1118,2925.1,9.28
