index,BVDV_result,IgG_Status,Species,abdomen_pingsounds,abdomenauscultation_notes,age_units,age_weeks,age,anaplasma_centrale_result,anaplasma_marginale_result,attitude,babesia_bigemina_result,babesia_bovis_result,bedding,bedding_dryandclean,birth_witness,birthlocation,breed_name,breed,calf_bcs,calfgrouphousing_enoughspace,calfhousedwithdam,calfhousewithotherlivestock,coccidia_result,coccidia_species_result,colostrumwithin24hours,continuousaccesstodamfirst24hours,corona_result,cough_score,coughing,crackles,crypto_result,dam_ageparturition_years,dam_alive,dam_bcs1to5,dam_deathwithin2weeksparturition,dam_milkyield_liters,dam_motheringinstinct,dam_vaccines2monthsbeforedelivery,dam_vaccines_type,district,ear_score,ecoli_result,eye_score,fecal_score_Y1Y2,feces_blood,feedingfrequency,feedmilkormilkreplacer,feedmilkormilkreplacer_liters,generalnotes,heart_abnormalsounds,heart_rate_perminute,housingseparatefromherd,increased_respiratoryeffort,jointsexam,jointsexam_notes,kebele,lungsounds_muffled,m_hemolytica_result,medicationsincebirth,medicationsincebirth_dewormer,medicationsincebirth_oralelectrolytes,medicationsincebirth_other,medicationsincebirth_vitamins,nasaldischarge_score,navel,naveldesinfection,navelexam_notes,p_multocida_result,parasitology_other_result,parity,peristalticsounds_increased,proceduredone_branding,proceduredone_castration,proceduredone_dehorning,proceduredone_earnotch,proceduredone_taildocking,prod_system,reasonnocolostrumfedwithin24hours,rectal_temp,rectal_temp_score,respiratory_rate_perminute,result_ADV,result_BRSV,result_IBR,result_IgG,result_IgG_concentration,result_PIV3,result_RID,result_ascaris,result_fasciola,result_monezia,result_paramphistom,result_salmonella_enterica,result_schistosoma,result_strongly,result_trichuris,rota_result,ruminalcontractions_perminute,sex,signsofillness_birthdefects,signsofillness_bleedingorifices,signsofillness_bloat,signsofillness_circling,signsofillness_cloudyeyes,signsofillness_collapse,signsofillness_cough,signsofillness_diarrhea_notbloody,signsofillness_difficulturination,signsofillness_difficultybreathing,signsofillness_headtilt,signsofillness_lameness,signsofillness_nasaldischarge,signsofillness_navelinfection,signsofillness_notsuckling,signsofillness_oculardischarge,signsofillness_other,signsofillness_predation,signsofillness_sincebirth,signsofillness_straindefecate,signsofillness_swollenjoints,signsofillness_trauma,sire,supplementalfeed,supplementalfeed_frequency,test_kit,thoracicauscultation_notes,timeofbirth,typedelivery,typeofvaccinesreceived,vaccinationssincebirth,watergiven,watergiven_frequency,watergiven_independentwatertrough,weaned,weaned_accesstowater_hours_rainyseason,weaned_agemonths,weaned_concentratefed_dryseason,weaned_concentratefed_rainyseason,weaned_grazinghours_dryseason,weaned_grazinghours_rainyseason,weaned_hay_dryseason,weaned_hay_rainyseason,wheezes,year
709,0,,,,,months,20,5,,,Bright/Alert,,,no,no,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,6,yes,2,,2,good,no,,Dalocha,,0,,,no,Twice/day,yes milk,half to 1 liter,,,52,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Mixed-crop,,39.3,2,28,,,,,,,,1,0,0,0,0,,1,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,once a day,,,day,normal,,no,yes,once a day,yes,no,,,,,8,10,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,
710,0,,,,,months,20,5,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,4,yes,2,,2,good,no,,Dalocha,,,,,no,Twice/day,yes milk,half to 1 liter,,,52,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Mixed-crop,,38.5,1,28,,,,,,,,1,0,0,0,,,1,0,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,,,day,normal,,no,yes,once a day,yes,no,,,,,8,10,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,
711,,,,,,months,24,6,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,8,yes,2,,1.5,good,,,Dalocha,,,,,no,Twice/day,yes milk,half to 1 liter,,,64,no,,normal,,,,,no,no,no,,no,,normal,no,,,,4,,no,no,no,no,no,Mixed-crop,,38.7,1,28,,,,,,,,0,0,0,0,,,1,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,once a day,,,day,normal,,no,yes,once a day,no,no,,,,,,8,,"Wheat, maize, sorgum residue & grass hay residue as addlib",,
712,0,,,,,months,12,3,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,no,yes,,0,no,no,,,yes,2,,0.5,good,,,Dalocha,0,0,0,,no,Twice/day,yes milk,less than half liter,,,60,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,,,no,no,no,no,no,Mixed-crop,Dam mismothering and weak calve,38.5,1,32,,,,,,,,,,,,0,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,weakness ,no,yes,no,no,no,Live Cover,yes,once a day,,,night,normal,,no,yes,twice a day,no,no,1 time per Day,,,,8,11,"Wheat, maize, sorgum residue & grass hay residue as addlib","wheat, maize, sorgum fodder and grass hay ",no,
713,0,,,,,months,11,2.75,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,14,yes,2,,0.5,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,less than half liter,,,80,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,7,,no,no,no,no,no,Mixed-crop,,38.2,0,28,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,no,,,no,,,,,5,10,"Wheat, maize, sorgum residue & grass hay residue as addlib","wheat, maize, sorgum fodder and grass hay ",no,
714,0,,,,,months,4,1,,,Depressed/Lethargic,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,no,no,,0,no,no,,5,no,3,,2,poor,no,,Dalocha,0,,0,,no,Twice/day,yes milk replacer,half to 1 liter,,,64,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Mixed-crop,,38.6,1,28,,,,,,,,0,0,0,0,,,0,0,,,Female,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,weakness/depressed,no,yes,no,no,no,Live Cover,yes,twice a day,,,day,normal,,no,yes,twice a day,yes,yes,,starting from birth,,,8,7,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum residue & grass hay residue as addlib",no,
715,,,,,,months,2,0.5,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,7,yes,3,,1.5,good,,,Dalocha,0,1,0,,no,Twice/day,yes milk,half to 1 liter,,,64,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Mixed-crop,,37.9,0,36,,,,,,,,,,,,0,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,no,once a day,no,no,1 time per Day,,a little amount of comercial concentrate,,8,10,"Wheat, maize, sorgum residue & grass hay residue as addlib","wheat, maize, sorgum fodder and grass hay ",no,
716,0,,,,,months,12,3,,,Bright/Alert,,,no,no,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,8,yes,2,,1,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,Emaciated,,64,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,4,,no,no,no,no,no,Mixed-crop,,37.9,0,24,,,,,,,,1,0,0,0,,,0,0,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,yes,once a day,yes,no,,,,,,10,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
717,0,,,,,months,20,5,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,4,yes,2,,1.25,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,,,,56,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,,,,,,Mixed-crop,,38,0,32,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,once a day,no,no,,,,,,,,,no,
718,0,,,,,months,24,6,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,10,yes,2,,0.3,good,,,Dalocha,0,0,0,,no,Twice/day,yes milk,,,,52,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,,,,,,Mixed-crop,,37.5,0,24,,,,,,,,,,,,0,,,,,,Female,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,Live Cover,no,,,,day,normal,,no,yes,once a day,no,no,,,,,,,,,no,
719,,,,,,months,24,6,,,Bright/Alert,,,no,no,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,7,yes,2,,0.75,good,,,Dalocha,,,,,no,Twice/day,yes milk,less than half liter,Emaciated,,64,no,,normal,,,,,no,no,no,,no,,normal,no,,,,3,,no,no,no,no,no,Mixed-crop,,37.8,0,20,,,,,,,,0,0,0,0,,,0,0,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,twice a day,,,night,normal,,no,yes,once a day,no,no,,,,,,10,,"Wheat, maize, sorgum residue & grass hay residue as addlib",,
720,0,,,,,months,16,4,,,Bright/Alert,,,no,yes,no,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,8,yes,2,,1.5,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,less than half liter,,,60,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,4,,no,no,no,no,no,Mixed-crop,,36.4,0,32,,,,,,,,0,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,swollen head,no,no,no,no,no,Live Cover,yes,once a day,,,night,normal,,no,yes,once a day,yes,no,,,,,,11,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
721,0,,,,,months,24,6,,,Depressed/Lethargic,,,no,no,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,6,yes,2,,1,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,less than half liter,Emaciated,,80,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Mixed-crop,,37.8,0,28,,,,,,,,1,0,0,0,,,1,0,,,Female,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,depressed,no,yes,no,no,no,Live Cover,yes,twice a day,,,day,normal,,no,yes,once a day,no,no,,,,,,10,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
722,0,,,,,months,8,2,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,8,yes,2,,2,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,64,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,4,,no,no,no,no,no,Mixed-crop,,37.7,0,32,,,,,,,,0,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,crusty wound around mouth,no,no,no,no,no,Live Cover,yes,twice a day,,,day,normal,,no,yes,once a day,yes,no,,,,,,10,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
723,0,,,,,months,24,6,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,5,yes,2,,1.5,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,64,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Mixed-crop,,38.1,0,36,,,,,,,,0,0,0,0,,,1,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,once a day,,,day,normal,,no,yes,once a day,no,no,,,,,,10,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
724,0,,,,,months,16,4,,,Depressed/Lethargic,,,no,no,yes,In barn,,Local,,no,yes,yes,,,yes,yes,,0,no,no,,,yes,2,,1,good,no,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,Emaciated,,76,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,,,no,no,no,no,no,Mixed-crop,,38.7,1,24,,,,,,,,1,0,1,0,,,1,0,,,Female,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,pale m/m/diarrhea,no,yes,no,no,no,Live Cover,yes,twice a day,,,day,normal,,no,yes,once a day,yes,no,,,,,,9,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
725,0,,,,,months,20,5,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,,yes,,,,,,,Dalocha,0,,0,,no,Twice/day,yes milk,,,,56,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,,,,,,,,Mixed-crop,,38.3,1,28,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,once a day,no,no,,,,,,,,,no,
726,0,,,,,months,28,7,,,Bright/Alert,,,,yes,,,,Local,,,,,,,,,,0,no,no,,,yes,,,,,,,Dalocha,0,,0,,no,,,,,,30,no,0,normal,,,,,,,,,,1,normal,,,,,,,,,,,,Mixed-crop,,38.4,1,32,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,no,,,,Live Cover,no,,,,,,,,,,,,,,,,,,,,no,
727,0,,,,,months,4,1,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,6,yes,2,,1.75,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,Emaciated,,84,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Mixed-crop,,37.9,0,26,,,,,,,,0,0,0,0,,,0,0,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,once a day,yes,no,,,,,,9,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
728,0,,,,,months,16,4,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,4,yes,,,,,,,Dalocha,0,,0,,no,Twice/day,yes milk,,,,60,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,,,,,,Mixed-crop,,39.2,2,32,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,unknown linical sign,no,yes,no,no,no,Live Cover,no,,,,day,normal,,no,yes,once a day,no,no,,,,,,,,,no,
729,,,,,,months,4,1,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,8,yes,2,,1.5,good,,,Dalocha,,,,,no,Twice/day,yes milk,half to 1 liter,,,78,no,,normal,,,,,no,no,no,,no,,normal,no,,,,4,,no,no,no,no,no,Mixed-crop,,39.9,3,32,,,,,,,,0,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,yes,once a day,yes,no,,,,,,9,,"Wheat, maize, sorgum residue & grass hay residue as addlib",,
730,,,,,,months,4,1,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,6,yes,2,,1.5,good,no,,Dalocha,,,,,no,Twice/day,yes milk,half to 1 liter,,,68,no,,normal,,,,,no,no,no,,no,,normal,no,,,,2,,no,no,no,no,no,Mixed-crop,,38.6,1,24,,,,,,,,0,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,once a day,yes,no,,,,,,8,,"wheat, maize, sorgum fodder and grass hay ",,
731,0,,,,,months,32,8,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,,yes,,,,,,,Dalocha,0,,0,,no,Twice/day,yes milk,,,,56,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,,,,,,,,Mixed-crop,,38,0,24,,,,,,,,,,,,,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,yes,once a day,no,no,,,,,,,,,no,
732,0,,,,,months,28,7,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,5,yes,,,,,,,Dalocha,0,,0,,no,Twice/day,yes milk,,,,60,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,,,,,,Mixed-crop,,37.4,0,28,,,,,,,,,,,,,,,,,,Male,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,Live Cover,no,,,,day,normal,,no,yes,once a day,no,no,,,,,,,,,no,
733,0,,,,,months,24,6,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,,,,,,,,,Dalocha,0,,0,,no,Twice/day,yes milk,,,,56,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,,,,,,,,Mixed-crop,,38,0,28,,,,,,,,,,,,,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,twice a day,no,no,,,,,,,,,no,
734,0,,,,,months,2,0.5,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,5,yes,2,,2,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,Emaciated,,60,no,0,normal,,,,,no,no,no,,no,1,normal,no,,,,1,,no,no,no,no,no,Mixed-crop,,38.1,0,32,,,,,,,,1,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,assisted/dystocia,,no,yes,twice a day,yes,no,,,,,,8,,"wheat, maize, sorgum fodder and grass hay ",no,
735,0,,,,,months,12,3,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,7,yes,2,,1.5,good,no,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,52,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Mixed-crop,,37.9,0,32,,,,,,,,0,0,1,0,,,0,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,,,night,normal,,no,yes,once a day,yes,no,,,,,,8,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
736,0,,,,,months,20,5,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,4,yes,2,,1,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,60,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Mixed-crop,,37.8,0,36,,,,,,,,0,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,,,night,normal,,no,yes,once a day,no,no,,,,,,8,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
737,0,,,,,months,24,6,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,10,yes,2,,1,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,less than half liter,Emaciated,,85,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,5,,no,no,no,no,no,Mixed-crop,,37.4,0,28,,,,,,,,,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,twice a day,,,night,assisted/dystocia,,no,yes,once a day,no,no,,,,,,8,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
738,0,,,,,months,4,1,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,4,yes,2,,1.75,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,less than half liter,Emaciated,,64,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Mixed-crop,,37.9,0,24,,,,,,,,0,0,0,0,,,0,0,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,once a day,,,day,normal,,no,yes,once a day,yes,no,,,,,,7,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
739,0,,,,,months,1.2,0.3,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,13,yes,2,,2.5,good,no,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,48,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,7,,no,no,no,no,no,Mixed-crop,,37.2,0,32,,,,,,,,0,0,1,0,,,0,0,,,Female,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,normal,,no,yes,twice a day,yes,no,,,,,,10,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
740,0,,,,,months,20,5,,,Bright/Alert,,,no,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,6,yes,2,,1.5,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,52,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Mixed-crop,,38.7,1,28,,,,,,,,0,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,yes,once a day,,,day,normal,,no,yes,once a day,yes,no,,,,,,10,,"wheat, maize, sorgum fodder and grass hay ",no,
741,0,,,,,months,8,2,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,4,yes,2,,2,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,52,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,1,,no,no,no,no,no,Mixed-crop,,39.6,3,28,,,,,,,,0,0,0,0,,,0,0,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,Live Cover,no,once a day,,,day,normal,,no,yes,once a day,yes,no,,,,,,10,,"wheat, maize, sorgum fodder and grass hay ",no,
742,0,,,,,months,0.4,0.1,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,9,yes,2,,2.5,good,,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,64,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,4,,no,no,no,no,no,Mixed-crop,,37.9,0,28,,,,,,,,0,0,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,day,normal,,no,yes,once a day,no,no,,,,,,9,,"Wheat, maize, sorgum residue & grass hay residue as addlib",no,
743,0,,,,,months,8,2,,,Bright/Alert,,,yes,yes,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,8,yes,2,,1.25,good,no,,Dalocha,0,,0,,no,Twice/day,yes milk,half to 1 liter,,,64,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,3,,no,no,no,no,no,Mixed-crop,,37.6,0,28,,,,,,,,1,0,0,0,,,1,0,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,Live Cover,no,once a day,,,day,normal,,no,yes,once a day,yes,no,,,,,,9,,"wheat, maize, sorgum fodder and grass hay ",no,
744,,,,,,months,6,1.5,,,Bright/Alert,,,no,no,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,8,yes,2,,1.5,good,no,,Dalocha,,,,,no,Twice/day,yes milk,half to 1 liter,,,64,no,,normal,,,,,no,no,no,,no,,normal,no,,,,3,,no,no,no,no,no,Mixed-crop,,38.7,1,24,,,,,,,,1,0,0,0,,,1,1,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,Live Cover,yes,once a day,,,day,assisted/dystocia,,no,yes,twice a day,no,no,,,,,,6,,"wheat, maize, sorgum fodder and grass hay ",,
745,,,,,,months,24,6,,,Depressed/Lethargic,,,no,no,yes,In barn,,Local,,yes,yes,yes,,,yes,yes,,,,,,9,yes,2,,1,good,,,Dalocha,,,,,no,Twice/day,yes milk,half to 1 liter,Emaciated,,64,no,,normal,,,,,no,no,no,,no,,normal,no,,,,3,,no,no,no,no,no,Mixed-crop,,39.4,3,20,,,,,,,,1,1,0,0,,,0,0,,,Female,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,pale m/m,no,yes,no,no,no,Live Cover,yes,twice a day,,,day,normal,,no,yes,once a day,no,no,,,,,,6,,"Wheat, maize, sorgum residue & grass hay residue as addlib",,
746,0,,,,,months,8,2,,,Bright/Alert,,,no,yes,yes,In barn,Fogera,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,7,yes,3,,1,good,,,Dalocha,0,1,0,,no,Twice/day,yes milk,less than half liter,,,76,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,2,,no,no,no,no,no,Mixed-crop,,38.9,2,24,,,,,,,,,,,,0,,,,,,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,assisted/dystocia,,no,no,once a day,no,no,1 time per Day,,,,8,12,,"Wheat, maize, sorgum fodder and grass hay addlibb",no,
747,0,,,no,,months,10,2.5,,,Bright/Alert,,,no,yes,yes,In barn,Fogera,Local,,yes,yes,yes,,,yes,yes,,0,no,no,,8,yes,3,,0.75,good,no,,Dalocha,0,0,0,,no,Twice/day,yes milk,less than half liter,,,78,no,0,normal,,,,,no,no,no,,no,0,normal,no,,,,5,,no,no,no,no,no,Mixed-crop,,39.8,3,32,,,,,,,,,,,,0,,,,,,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,,,,night,assisted/dystocia,,no,no,once a day,no,no,1 time per Day,,,,8,12,"Wheat, maize, sorgum residue & grass hay residue as addlib","Wheat, maize, sorgum fodder and grass hay addlibb",no,
